Date,Precipitation,Specific_Humidity,Surface Pressure,Surface_Temperature,Clearness_Index,Radiative_Flux,Radiation
10-1-1987,0.02,0.004222999999999999,99.21,16.97,0.6,7.99,3.61
11-1-1987,3.48,0.006737999999999999,99.36,15.51,0.3,8.19,1.83
12-1-1987,0.0,0.0073019999999999995,99.4,15.78,0.64,8.33,3.83
13-1-1987,0.0,0.006825,99.38,16.35,0.52,7.97,3.18
14-1-1987,0.0,0.00639,99.38,15.31,0.66,6.81,4.0
15-1-1987,4.0,0.005365,99.27,13.35,0.74,6.49,4.52
16-1-1987,0.0,0.005802000000000001,99.32,14.11,0.21,8.12,1.29
17-1-1987,24.93,0.007732999999999999,99.32,13.44,0.46,7.63,2.82
18-1-1987,0.05,0.0065060000000000005,99.27,13.23,0.68,6.89,4.25
19-1-1987,1.58,0.005167000000000001,99.39,13.15,0.68,6.76,4.23
20-1-1987,0.0,0.003757,99.24,12.83,0.71,6.43,4.48
21-1-1987,0.0,0.003293,99.07,11.75,0.76,6.21,4.82
22-1-1987,0.0,0.0028420000000000003,99.15,11.88,0.74,6.16,4.73
23-1-1987,0.0,0.002882,99.42,12.46,0.63,6.13,4.02
24-1-1987,0.0,0.003025,99.26,12.1,0.75,6.25,4.83
25-1-1987,0.0,0.0033200000000000005,99.14,12.29,0.69,6.47,4.47
26-1-1987,0.0,0.0031969999999999998,99.26,12.55,0.76,6.53,4.94
27-1-1987,0.0,0.0030800000000000003,99.34,13.18,0.75,6.53,4.95
28-1-1987,0.0,0.003442,99.33,13.97,0.75,6.53,4.98
29-1-1987,0.0,0.0035399999999999997,99.18,14.09,0.67,6.87,4.45
30-1-1987,0.0,0.0037359999999999997,99.26,15.28,0.74,6.81,4.98
31-1-1987,0.0,0.003704,99.32,15.63,0.71,6.85,4.79
1-2-1987,0.0,0.00405,99.14,16.24,0.57,7.21,3.88
2-2-1987,0.0,0.004213000000000001,99.22,16.83,0.57,6.86,3.92
3-2-1987,0.0,0.0041140000000000005,99.34,16.05,0.61,6.95,4.22
4-2-1987,0.0,0.004251,99.32,15.91,0.69,6.68,4.8
5-2-1987,0.0,0.003973,99.17,15.67,0.65,6.82,4.52
6-2-1987,0.0,0.003836,99.26,16.01,0.7,6.83,4.93
7-2-1987,0.0,0.003632,99.21,16.24,0.71,6.92,5.02
8-2-1987,0.0,0.003752,99.02,16.36,0.69,6.95,4.91
9-2-1987,0.0,0.003986,98.96,16.8,0.54,7.51,3.86
10-2-1987,0.0,0.003708,98.99,15.25,0.58,7.61,4.15
11-2-1987,0.0,0.003454,99.06,15.25,0.66,7.34,4.78
12-2-1987,0.0,0.003385,99.0,15.87,0.59,8.69,4.32
13-2-1987,0.0,0.00351,98.99,16.64,0.62,8.05,4.59
14-2-1987,0.0,0.0035450000000000004,98.89,19.53,0.64,8.08,4.73
15-2-1987,0.0,0.004021,98.62,19.57,0.63,8.25,4.72
16-2-1987,0.1,0.005514,98.73,18.42,0.53,7.99,3.96
17-2-1987,4.45,0.005587,98.87,17.3,0.61,7.26,4.61
18-2-1987,0.46,0.005055,99.05,18.07,0.58,9.08,4.4
19-2-1987,0.0,0.004645000000000001,99.12,20.11,0.34,8.76,2.59
20-2-1987,0.03,0.005469,99.07,22.24,0.47,7.96,3.65
21-2-1987,0.12,0.005947,99.05,20.78,0.59,8.83,4.62
22-2-1987,0.0,0.005346,99.09,19.2,0.62,8.05,4.86
23-2-1987,0.01,0.0054600000000000004,98.91,21.6,0.64,8.09,5.08
24-2-1987,3.13,0.007328,98.7,22.43,0.68,8.36,5.42
25-2-1987,3.94,0.006404000000000001,98.94,18.68,0.53,8.07,4.23
26-2-1987,1.57,0.005285,98.9,18.1,0.68,8.13,5.48
27-2-1987,0.0,0.005785,98.94,18.18,0.59,7.08,4.81
28-2-1987,0.0,0.005469,98.99,18.24,0.6,7.06,4.9
1-3-1987,0.04,0.005243,99.02,18.76,0.67,7.57,5.48
2-3-1987,0.0,0.004847,99.18,19.9,0.58,8.77,4.83
3-3-1987,0.0,0.004393,98.93,20.3,0.64,7.96,5.3
4-3-1987,0.0,0.004327,98.89,21.05,0.67,7.82,5.59
5-3-1987,0.0,0.004521,98.91,20.38,0.55,9.07,4.68
6-3-1987,0.0,0.004336,98.75,23.62,0.74,8.07,6.25
7-3-1987,0.0,0.004636,98.37,23.9,0.75,7.85,6.42
8-3-1987,0.02,0.005278,98.31,23.07,0.74,8.31,6.33
9-3-1987,0.51,0.0052450000000000005,98.35,22.83,0.72,7.56,6.23
10-3-1987,0.0,0.004386,98.36,22.55,0.65,8.21,5.62
11-3-1987,0.01,0.0046240000000000005,98.23,23.38,0.44,8.84,3.89
12-3-1987,0.0,0.004905,98.28,21.72,0.61,7.58,5.37
13-3-1987,0.55,0.004964,98.57,22.87,0.46,8.58,4.09
14-3-1987,0.0,0.005520000000000001,98.78,23.83,0.66,7.73,5.92
15-3-1987,1.0,0.006248,98.59,24.84,0.75,8.73,6.75
16-3-1987,0.0,0.006756999999999999,98.34,27.19,0.62,8.59,5.62
17-3-1987,0.0,0.0054020000000000006,98.29,25.95,0.75,7.82,6.83
18-3-1987,0.0,0.004014,98.31,24.88,0.58,7.71,5.28
19-3-1987,0.0,0.004489,98.13,25.94,0.54,9.0,4.99
20-3-1987,0.0,0.004605,98.29,25.82,0.55,8.49,5.1
21-3-1987,0.18,0.0045579999999999996,98.34,26.34,0.52,8.87,4.79
22-3-1987,6.45,0.005983,98.59,26.29,0.63,9.19,5.87
23-3-1987,2.18,0.007864,98.78,24.94,0.68,8.55,6.34
24-3-1987,0.77,0.007373,98.63,25.49,0.74,7.94,7.0
25-3-1987,0.0,0.006422,98.51,27.18,0.67,9.58,6.32
26-3-1987,0.24,0.006828,98.44,27.41,0.66,9.0,6.28
27-3-1987,0.09,0.0067480000000000005,98.45,26.72,0.52,9.01,4.95
28-3-1987,0.0,0.00617,98.43,25.89,0.57,8.9,5.48
29-3-1987,0.0,0.005215999999999999,98.65,26.89,0.62,9.67,5.94
30-3-1987,0.0,0.005558,98.6,27.97,0.6,8.93,5.8
31-3-1987,0.0,0.005536,98.51,29.72,0.57,9.6,5.55
1-4-1987,0.0,0.005940999999999999,98.28,29.19,0.59,9.64,5.77
2-4-1987,0.0,0.005808,98.08,29.95,0.72,8.5,7.03
3-4-1987,0.0,0.0054789999999999995,98.07,29.16,0.66,8.85,6.52
4-4-1987,0.03,0.004772,98.19,29.88,0.72,8.33,7.09
5-4-1987,0.51,0.005148,98.29,29.2,0.72,8.34,7.14
6-4-1987,0.03,0.004638000000000001,98.22,29.53,0.69,8.13,6.85
7-4-1987,0.0,0.004321,98.02,30.42,0.66,9.0,6.66
8-4-1987,0.0,0.005751,97.69,31.46,0.3,10.05,2.99
9-4-1987,1.21,0.004998,97.8,30.23,0.6,8.97,6.09
10-4-1987,1.58,0.002859,98.06,26.24,0.65,7.85,6.56
11-4-1987,0.0,0.003213,98.04,26.75,0.7,7.83,7.18
12-4-1987,0.0,0.002773,98.16,28.08,0.74,7.96,7.52
13-4-1987,0.0,0.002813,98.33,28.27,0.7,7.84,7.2
14-4-1987,0.0,0.003139,98.41,28.47,0.66,8.81,6.81
15-4-1987,0.0,0.0036810000000000002,98.49,29.36,0.64,8.29,6.64
16-4-1987,0.0,0.004555,98.55,30.47,0.69,9.5,7.16
17-4-1987,0.0,0.004685,98.52,32.51,0.53,8.61,5.53
18-4-1987,0.0,0.004275,98.3,32.49,0.49,8.98,5.09
19-4-1987,0.0,0.004043,98.19,33.14,0.56,9.73,5.87
20-4-1987,0.0,0.0037700000000000003,98.24,34.88,0.53,8.8,5.6
21-4-1987,0.0,0.003411,98.18,34.98,0.58,8.97,6.11
22-4-1987,0.0,0.003113,97.93,34.06,0.54,8.49,5.71
23-4-1987,0.0,0.003658,97.49,34.93,0.62,10.3,6.6
24-4-1987,0.0,0.003181,97.7,32.68,0.65,8.92,6.93
25-4-1987,0.0,0.003083,97.84,32.97,0.56,8.41,5.98
26-4-1987,0.0,0.0034159999999999998,98.07,32.97,0.56,8.42,5.94
27-4-1987,0.0,0.003015,98.2,33.46,0.51,8.4,5.49
28-4-1987,0.0,0.006149,98.34,32.67,0.49,8.95,5.3
29-4-1987,0.0,0.005902,97.97,34.67,0.53,9.96,5.68
30-4-1987,0.0,0.005109000000000001,97.57,34.36,0.64,10.73,6.86
1-5-1987,0.66,0.006370000000000001,97.52,33.27,0.56,10.15,6.09
2-5-1987,21.5,0.010243,97.84,29.69,0.48,9.8,5.19
3-5-1987,1.99,0.009315,98.33,27.99,0.6,8.63,6.49
4-5-1987,1.72,0.0073219999999999995,98.24,28.67,0.54,8.3,5.91
5-5-1987,0.0,0.007189,98.02,30.05,0.56,8.4,6.16
6-5-1987,0.0,0.0073560000000000006,97.76,30.61,0.46,9.82,5.06
7-5-1987,6.73,0.011406999999999999,98.0,28.74,0.55,9.65,6.0
8-5-1987,12.22,0.013587,98.3,26.76,0.57,9.71,6.22
9-5-1987,1.27,0.012858000000000001,98.44,25.72,0.52,9.22,5.7
10-5-1987,0.07,0.009613,98.69,28.89,0.61,8.19,6.7
11-5-1987,1.43,0.008806,98.52,31.65,0.45,8.95,5.01
12-5-1987,0.0,0.008847,98.26,33.01,0.58,9.36,6.38
13-5-1987,0.35,0.008924,98.55,32.04,0.58,9.79,6.46
14-5-1987,0.22,0.008185,98.62,31.05,0.53,8.7,5.85
15-5-1987,0.47,0.008320999999999999,98.55,32.18,0.5,9.32,5.55
16-5-1987,0.0,0.007877,98.47,32.51,0.51,9.6,5.67
17-5-1987,0.0,0.008966,98.25,32.47,0.58,9.16,6.46
18-5-1987,0.0,0.007435,97.99,32.77,0.59,8.79,6.62
19-5-1987,0.0,0.007684000000000001,97.86,34.03,0.55,8.93,6.11
20-5-1987,0.0,0.008098000000000001,97.86,35.09,0.52,9.5,5.85
21-5-1987,0.0,0.008149,97.75,36.21,0.61,10.41,6.83
22-5-1987,0.03,0.009439,97.57,36.96,0.59,10.42,6.64
23-5-1987,0.07,0.010209999999999999,97.83,36.1,0.51,10.68,5.72
24-5-1987,0.01,0.008098000000000001,97.98,34.07,0.56,9.19,6.32
25-5-1987,0.59,0.007084,97.89,34.49,0.51,8.95,5.72
26-5-1987,0.0,0.00674,97.87,36.48,0.71,9.87,7.98
27-5-1987,0.0,0.006599,97.83,37.25,0.62,9.59,7.0
28-5-1987,0.0,0.005993,97.77,37.81,0.59,9.87,6.61
29-5-1987,0.0,0.007462999999999999,97.78,38.82,0.56,10.81,6.29
30-5-1987,0.0,0.007324,97.91,39.7,0.58,10.33,6.54
31-5-1987,0.0,0.007365999999999999,97.82,40.21,0.56,10.8,6.31
1-6-1987,0.0,0.009627,97.65,40.36,0.72,10.28,8.16
2-6-1987,13.77,0.014140999999999999,97.43,37.7,0.5,10.53,5.65
3-6-1987,0.0,0.011448999999999999,97.25,39.4,0.42,11.32,4.72
4-6-1987,0.04,0.010506999999999999,97.12,38.45,0.66,9.43,7.45
5-6-1987,0.52,0.008583,97.17,37.36,0.66,9.43,7.5
6-6-1987,0.0,0.007762000000000001,97.26,39.05,0.74,9.51,8.36
7-6-1987,0.0,0.0068980000000000005,97.19,39.94,0.53,9.53,6.03
8-6-1987,0.0,0.007654,97.03,40.44,0.57,11.97,6.49
9-6-1987,0.67,0.009805,97.2,41.55,0.51,11.34,5.77
10-6-1987,3.68,0.011712,97.5,39.31,0.54,11.03,6.15
11-6-1987,0.92,0.012502,97.52,36.92,0.55,10.75,6.23
12-6-1987,0.23,0.011356999999999999,97.33,38.21,0.52,9.92,5.91
13-6-1987,0.16,0.013387,97.13,38.41,0.52,10.02,5.94
14-6-1987,0.01,0.012879,97.09,39.31,0.57,10.42,6.48
15-6-1987,0.01,0.012359,97.14,40.21,0.5,10.54,5.66
16-6-1987,0.0,0.010761,97.3,40.25,0.63,10.95,7.13
17-6-1987,4.55,0.009959,97.33,37.7,0.52,9.72,5.94
18-6-1987,0.22,0.007851,97.13,37.52,0.6,10.17,6.84
19-6-1987,0.03,0.008473,97.03,37.78,0.59,10.53,6.76
20-6-1987,0.32,0.008905,97.08,38.51,0.48,10.29,5.45
21-6-1987,0.04,0.009243000000000001,97.41,38.46,0.52,10.75,5.97
22-6-1987,0.0,0.009392,97.57,40.14,0.33,10.9,3.78
23-6-1987,0.0,0.008376999999999999,97.5,39.58,0.63,10.75,7.17
24-6-1987,1.18,0.008104,97.51,38.46,0.67,9.48,7.61
25-6-1987,0.0,0.007865,97.52,38.85,0.47,10.19,5.4
26-6-1987,0.02,0.007345999999999999,97.45,39.02,0.61,10.13,6.93
27-6-1987,0.0,0.006021,97.45,39.75,0.62,9.97,7.03
28-6-1987,0.0,0.0072840000000000005,97.44,40.48,0.58,9.8,6.61
29-6-1987,0.0,0.007222,97.26,41.47,0.54,10.32,6.16
30-6-1987,0.0,0.009315,97.1,41.34,0.5,10.81,5.69
1-7-1987,0.06,0.010569,97.09,41.43,0.26,11.52,2.9
2-7-1987,0.17,0.011633,97.15,41.6,0.53,11.12,6.04
3-7-1987,0.21,0.009340000000000001,97.01,42.48,0.54,10.82,6.08
4-7-1987,0.0,0.010872,97.05,42.33,0.52,10.62,5.85
5-7-1987,1.95,0.012118,97.1,41.73,0.56,11.3,6.37
6-7-1987,2.3,0.012496,97.02,41.39,0.54,11.05,6.14
7-7-1987,3.08,0.013402,97.1,40.02,0.62,11.05,6.98
8-7-1987,0.07,0.012643000000000001,97.09,39.8,0.59,10.54,6.65
9-7-1987,0.0,0.011502,97.01,40.24,0.38,11.19,4.28
10-7-1987,7.09,0.012328,97.11,39.15,0.43,10.9,4.89
11-7-1987,3.57,0.014136000000000001,97.14,37.79,0.4,10.99,4.54
12-7-1987,0.17,0.012069,97.18,39.22,0.49,11.01,5.52
13-7-1987,0.21,0.012478,97.24,39.52,0.48,10.9,5.35
14-7-1987,0.88,0.0139,97.38,37.55,0.34,10.9,3.84
15-7-1987,2.17,0.013512,97.35,38.46,0.54,10.55,6.02
16-7-1987,1.11,0.012768999999999999,97.15,37.43,0.6,10.29,6.78
17-7-1987,0.29,0.011798999999999999,97.12,38.5,0.57,10.54,6.43
18-7-1987,0.01,0.011358,97.25,39.35,0.46,10.92,5.2
19-7-1987,0.62,0.010799,97.3,39.75,0.43,10.68,4.84
20-7-1987,0.13,0.010175,97.21,40.43,0.51,10.81,5.69
21-7-1987,0.0,0.009901,97.28,40.59,0.62,10.48,6.97
22-7-1987,0.0,0.010408,97.31,40.88,0.51,10.19,5.7
23-7-1987,0.0,0.011526,97.34,41.1,0.55,10.97,6.16
24-7-1987,0.0,0.013281999999999999,97.32,40.87,0.58,10.77,6.4
25-7-1987,0.47,0.013244999999999998,97.13,37.66,0.64,10.96,7.07
26-7-1987,2.61,0.014171000000000001,97.25,38.75,0.47,11.16,5.23
27-7-1987,10.09,0.01649,97.47,36.5,0.48,11.25,5.33
28-7-1987,1.11,0.015588,97.56,36.47,0.49,10.71,5.38
29-7-1987,0.08,0.013715,97.35,38.32,0.51,11.44,5.6
30-7-1987,0.02,0.012634000000000001,97.21,38.99,0.58,10.03,6.34
31-7-1987,0.0,0.01201,97.09,38.83,0.68,10.48,7.45
1-8-1987,0.0,0.010426999999999999,96.94,38.96,0.6,11.04,6.55
2-8-1987,0.0,0.009976,97.1,38.88,0.48,11.22,5.28
3-8-1987,0.0,0.010598,97.42,39.7,0.45,10.89,4.96
4-8-1987,0.0,0.011101999999999999,97.62,40.19,0.62,10.74,6.72
5-8-1987,1.78,0.011481,97.61,39.67,0.59,10.59,6.44
6-8-1987,0.24,0.014263999999999999,97.85,36.27,0.22,10.74,2.35
7-8-1987,1.69,0.016712,97.95,34.55,0.46,10.74,4.97
8-8-1987,2.18,0.016584,97.67,37.85,0.69,10.36,7.5
9-8-1987,0.61,0.015548,97.4,39.38,0.71,10.65,7.63
10-8-1987,0.04,0.012209000000000001,97.13,40.03,0.59,10.8,6.38
11-8-1987,0.0,0.011359999999999999,96.91,39.89,0.56,10.5,6.03
12-8-1987,0.01,0.012358,97.07,40.17,0.58,10.33,6.17
13-8-1987,0.85,0.01351,97.49,38.67,0.54,10.38,5.77
14-8-1987,3.3,0.015811000000000002,97.84,36.24,0.49,10.25,5.22
15-8-1987,1.43,0.015479,97.79,36.18,0.61,9.77,6.5
16-8-1987,0.01,0.013847,97.64,37.75,0.47,10.46,4.93
17-8-1987,0.0,0.012482,97.25,39.55,0.54,10.72,5.65
18-8-1987,0.0,0.0117,97.22,40.14,0.45,10.54,4.75
19-8-1987,8.61,0.012662999999999999,97.17,37.6,0.69,10.12,7.28
20-8-1987,0.17,0.012556999999999999,97.14,37.74,0.66,10.19,6.87
21-8-1987,1.77,0.013153,97.31,36.76,0.21,10.4,2.21
22-8-1987,0.25,0.013663,97.3,38.04,0.55,10.57,5.77
23-8-1987,1.54,0.014877000000000001,97.22,38.1,0.49,10.79,5.04
24-8-1987,1.68,0.016589,97.2,37.14,0.44,11.1,4.55
25-8-1987,0.0,0.015826,97.02,38.61,0.67,10.15,6.92
26-8-1987,0.01,0.015141,97.07,38.03,0.67,10.13,6.88
27-8-1987,0.84,0.015337,97.2,38.66,0.35,10.78,3.63
28-8-1987,28.59,0.018274000000000002,97.42,31.6,0.05,10.44,0.53
29-8-1987,18.54,0.018805000000000002,97.55,30.31,0.53,10.67,5.4
30-8-1987,41.26,0.019769,97.59,29.29,0.59,10.41,6.01
31-8-1987,0.84,0.01888,97.65,31.68,0.61,10.38,6.19
1-9-1987,8.41,0.018769,97.51,31.77,0.65,10.39,6.51
2-9-1987,0.64,0.016546,97.43,32.37,0.52,10.09,5.2
3-9-1987,0.0,0.015507,97.55,33.73,0.48,10.32,4.83
4-9-1987,1.31,0.015196000000000001,97.61,33.68,0.56,10.94,5.54
5-9-1987,4.43,0.015766,97.79,32.76,0.49,10.52,4.81
6-9-1987,0.06,0.015577,97.81,33.32,0.59,10.69,5.78
7-9-1987,1.26,0.015867,97.71,33.2,0.47,10.49,4.6
8-9-1987,0.01,0.013869,97.57,33.04,0.54,10.6,5.26
9-9-1987,0.84,0.014998,97.67,32.33,0.46,9.92,4.44
10-9-1987,0.08,0.013806,97.62,32.53,0.58,9.9,5.59
11-9-1987,0.02,0.012576,97.64,32.27,0.58,9.88,5.59
12-9-1987,0.36,0.011456000000000001,97.81,31.86,0.47,9.88,4.56
13-9-1987,0.0,0.011040000000000001,97.85,31.7,0.55,9.81,5.24
14-9-1987,0.0,0.010440000000000001,97.84,31.65,0.66,9.15,6.27
15-9-1987,0.0,0.010228000000000001,97.95,31.71,0.71,9.3,6.77
16-9-1987,0.0,0.012934999999999999,98.01,32.86,0.54,10.1,5.08
17-9-1987,0.06,0.015069999999999998,98.14,32.26,0.53,10.69,4.98
18-9-1987,6.32,0.015972999999999998,98.15,32.08,0.43,10.31,4.06
19-9-1987,3.08,0.013393,97.98,31.51,0.7,9.8,6.53
20-9-1987,4.54,0.01081,97.91,31.08,0.63,9.54,5.86
21-9-1987,0.05,0.009997,97.91,31.53,0.6,9.46,5.55
22-9-1987,0.0,0.011476,97.93,31.84,0.52,10.21,4.81
23-9-1987,0.28,0.010020000000000001,97.9,31.66,0.56,9.63,5.09
24-9-1987,0.01,0.008343000000000001,97.96,30.89,0.73,9.18,6.6
25-9-1987,0.0,0.007131,97.89,30.39,0.67,8.7,6.0
26-9-1987,0.0,0.006804999999999999,97.92,29.76,0.51,8.88,4.57
27-9-1987,0.0,0.00728,97.87,29.36,0.6,9.03,5.32
28-9-1987,0.0,0.007525,98.16,30.63,0.63,9.58,5.59
29-9-1987,0.0,0.007479,98.43,29.98,0.54,9.4,4.76
30-9-1987,0.0,0.007397,98.5,29.79,0.55,8.93,4.82
1-10-1987,0.0,0.006956,98.56,30.12,0.54,8.64,4.71
2-10-1987,0.0,0.006809999999999999,98.35,30.39,0.61,8.95,5.27
3-10-1987,0.0,0.007412,98.18,30.05,0.51,9.71,4.42
4-10-1987,0.6,0.007337000000000001,98.29,29.0,0.61,8.63,5.25
5-10-1987,0.0,0.00731,98.58,29.04,0.55,8.81,4.72
6-10-1987,0.09,0.008173999999999999,98.67,29.08,0.56,8.83,4.71
7-10-1987,0.0,0.0073420000000000004,98.51,29.19,0.6,8.73,5.08
8-10-1987,0.0,0.007568999999999999,98.32,29.12,0.64,8.63,5.32
9-10-1987,0.0,0.007534000000000001,98.27,28.71,0.66,8.39,5.47
10-10-1987,0.0,0.008027,98.21,29.15,0.52,8.57,4.29
11-10-1987,0.0,0.007666,98.07,29.19,0.58,8.75,4.76
12-10-1987,0.0,0.006295,98.17,28.81,0.52,8.61,4.25
13-10-1987,0.0,0.0059240000000000004,98.28,28.87,0.56,8.27,4.58
14-10-1987,0.0,0.005138,98.38,28.5,0.57,8.34,4.59
15-10-1987,0.0,0.005435,98.47,28.45,0.66,8.89,5.26
16-10-1987,0.0,0.006449,98.48,28.65,0.5,8.65,3.97
17-10-1987,0.0,0.0071189999999999995,98.45,28.77,0.53,8.96,4.18
18-10-1987,0.02,0.011656,98.38,27.38,0.66,9.78,5.15
19-10-1987,1.09,0.011187,98.08,26.43,0.23,8.9,1.77
20-10-1987,0.0,0.007384,98.43,24.75,0.55,8.07,4.29
21-10-1987,0.69,0.0041259999999999995,98.5,23.01,0.66,7.41,5.08
22-10-1987,0.0,0.003543,98.69,23.09,0.72,7.56,5.51
23-10-1987,0.0,0.00361,98.74,23.66,0.68,7.91,5.14
24-10-1987,0.0,0.0036969999999999998,98.83,24.34,0.59,7.82,4.42
25-10-1987,0.0,0.003886,98.83,24.66,0.57,7.69,4.25
26-10-1987,0.0,0.004083,98.76,25.15,0.59,7.91,4.4
27-10-1987,0.0,0.004241,98.71,25.3,0.66,7.88,4.88
28-10-1987,0.0,0.004386,98.61,26.24,0.65,7.96,4.75
29-10-1987,0.0,0.00468,98.42,27.05,0.52,8.03,3.76
30-10-1987,0.0,0.004772,98.41,26.33,0.53,8.23,3.86
31-10-1987,0.0,0.004703,98.52,25.27,0.66,8.19,4.72
1-11-1987,0.0,0.0028190000000000003,98.56,23.47,0.7,7.44,5.01
2-11-1987,0.0,0.0017519999999999999,98.68,21.84,0.77,6.97,5.44
3-11-1987,0.0,0.001771,98.84,21.69,0.61,7.35,4.27
4-11-1987,0.0,0.0019420000000000001,98.96,21.6,0.65,7.48,4.54
5-11-1987,0.0,0.00207,98.95,21.87,0.71,7.24,4.91
6-11-1987,0.0,0.002198,98.64,21.89,0.59,7.14,4.1
7-11-1987,0.0,0.002352,98.67,22.28,0.56,7.32,3.81
8-11-1987,0.0,0.0024579999999999997,98.82,21.79,0.61,7.35,4.14
9-11-1987,0.0,0.002722,98.69,22.24,0.67,7.24,4.56
10-11-1987,0.0,0.002405,98.43,21.85,0.64,7.24,4.3
11-11-1987,0.0,0.002209,98.47,21.66,0.59,7.26,3.97
12-11-1987,0.0,0.00236,98.82,21.66,0.58,7.28,3.83
13-11-1987,0.0,0.002668,98.87,21.82,0.59,7.29,3.89
14-11-1987,0.0,0.002247,98.7,21.31,0.71,7.08,4.63
15-11-1987,0.0,0.0018260000000000001,98.79,20.15,0.62,7.25,4.05
16-11-1987,0.0,0.001486,98.7,19.3,0.55,7.24,3.57
17-11-1987,0.0,0.001511,98.8,19.49,0.59,6.88,3.82
18-11-1987,0.0,0.001592,98.88,19.05,0.61,6.85,3.88
19-11-1987,0.0,0.001754,98.9,19.46,0.64,6.99,4.06
20-11-1987,0.0,0.001678,98.78,19.14,0.61,7.32,3.84
21-11-1987,0.0,0.001336,98.82,18.25,0.67,6.97,4.21
22-11-1987,0.0,0.001216,99.03,17.81,0.62,6.67,3.85
23-11-1987,0.0,0.001077,99.0,17.16,0.69,7.11,4.29
24-11-1987,0.0,0.0010279999999999998,98.82,18.47,0.68,8.28,4.2
25-11-1987,0.0,0.00115,98.75,17.28,0.64,7.54,3.96
26-11-1987,0.0,0.001703,98.9,17.89,0.57,7.0,3.47
27-11-1987,0.0,0.001292,98.89,17.99,0.63,6.77,3.86
28-11-1987,0.0,0.0014140000000000001,98.84,17.27,0.71,6.74,4.28
29-11-1987,0.0,0.00164,98.89,17.35,0.59,7.21,3.58
30-11-1987,0.0,0.001686,98.99,17.8,0.67,7.15,4.04
1-12-1987,0.0,0.001873,98.89,18.39,0.54,6.91,3.25
2-12-1987,0.0,0.0027170000000000002,98.88,18.79,0.6,7.42,3.55
3-12-1987,0.0,0.002677,98.95,19.96,0.74,7.55,4.4
4-12-1987,0.0,0.0011330000000000001,99.1,16.56,0.69,7.97,4.11
5-12-1987,0.0,0.001033,98.96,13.65,0.63,7.82,3.72
6-12-1987,0.0,0.0011560000000000001,99.08,13.88,0.63,6.63,3.7
7-12-1987,0.0,0.001239,99.13,13.71,0.69,6.6,4.07
8-12-1987,0.0,0.001094,99.3,13.88,0.65,6.65,3.8
9-12-1987,0.0,0.001273,99.31,14.86,0.63,7.95,3.64
10-12-1987,0.0,0.001655,99.27,14.35,0.55,7.7,3.18
11-12-1987,0.0,0.005476,99.0,17.36,0.34,8.85,1.97
12-12-1987,1.85,0.007638,98.89,18.85,0.16,8.09,0.9
13-12-1987,3.76,0.002676,98.81,14.16,0.76,6.88,4.36
14-12-1987,1.06,0.00298,98.98,13.46,0.56,6.82,3.24
15-12-1987,0.0,0.002728,99.29,13.53,0.62,6.67,3.57
16-12-1987,0.0,0.002648,99.23,13.53,0.59,6.67,3.37
17-12-1987,0.0,0.002573,99.2,13.61,0.73,6.58,4.17
18-12-1987,0.0,0.002665,99.2,14.17,0.65,6.58,3.74
19-12-1987,0.0,0.002475,99.39,13.75,0.52,6.62,3.0
20-12-1987,0.0,0.00212,99.55,13.58,0.52,6.69,2.96
21-12-1987,0.0,0.002566,99.63,15.02,0.64,7.29,3.66
22-12-1987,0.0,0.002254,99.52,14.54,0.71,6.96,4.08
23-12-1987,0.0,0.001967,99.3,13.53,0.67,6.42,3.82
24-12-1987,0.0,0.001891,99.2,12.99,0.68,7.4,3.87
25-12-1987,0.0,0.0019079999999999998,99.49,13.57,0.6,6.57,3.41
26-12-1987,0.0,0.0018629999999999999,99.63,13.59,0.65,6.91,3.72
27-12-1987,0.0,0.001841,99.48,13.44,0.44,6.6,2.54
28-12-1987,0.0,0.001825,99.4,13.52,0.46,6.98,2.67
29-12-1987,0.0,0.001716,99.23,14.21,0.46,7.38,2.63
30-12-1987,0.0,0.001797,99.22,13.07,0.45,8.18,2.57
31-12-1987,0.0,0.0018100000000000002,99.22,13.35,0.64,8.03,3.69
1-1-1988,0.0,0.002093,99.3,15.26,0.62,8.0,3.6
2-1-1988,0.0,0.003078,99.33,14.47,0.55,8.39,3.2
3-1-1988,0.0,0.0036520000000000003,99.2,14.83,0.55,8.44,3.2
4-1-1988,0.0,0.004734,99.0,17.24,0.56,7.79,3.3
5-1-1988,0.0,0.004217,98.98,17.37,0.56,8.35,3.26
6-1-1988,0.0,0.00398,99.06,16.12,0.71,6.83,4.19
7-1-1988,0.07,0.004016,99.07,15.78,0.61,6.85,3.62
8-1-1988,0.0,0.003614,99.19,15.83,0.7,7.07,4.14
9-1-1988,0.0,0.003426,99.17,16.58,0.64,7.68,3.82
10-1-1988,0.0,0.0038229999999999996,99.15,17.5,0.67,7.83,4.01
11-1-1988,0.0,0.0055969999999999995,99.26,18.66,0.44,8.48,2.62
12-1-1988,0.0,0.00584,99.21,17.96,0.61,7.47,3.69
13-1-1988,0.43,0.0051270000000000005,98.97,16.87,0.63,7.38,3.8
14-1-1988,0.03,0.005257,98.98,16.62,0.52,7.35,3.17
15-1-1988,0.08,0.004492,99.11,16.26,0.71,7.2,4.35
16-1-1988,0.0,0.0037359999999999997,99.25,15.36,0.75,6.5,4.61
17-1-1988,0.0,0.003365,99.24,15.29,0.66,7.1,4.08
